2,5,2.4,2.4116,2.2415
2,4,2.0182,2.0353,2.1062
2,9,2.0182,2.0231,1.6578
2,9,2.0182,2.0234,1.6786
2,1,1.2,1.2116,2.3869
2,6,1.2,1.1999,1.4075
2,8,1.6971,1.7058,1.0114
2,1,1.2,1.2,1.3032
2,9,2.0182,2.0234,1.47
2,4,2.0182,2.0234,1.9912
2,2,1.427,1.4351,1.5952
2,10,2.4,2.3999,3.0957
2,6,1.2,1.1998,1.1572
2,7,1.427,1.4352,1.4282
2,3,1.6971,1.7058,1.1781
2,3,1.6971,1.7058,2.012
2,1,1.2,1.1999,1.2407
2,10,2.4,2.3998,2.0745
2,10,2.4,2.3998,1.9286
2,8,1.6971,1.7058,0.96807
2,5,2.4,2.3999,2.2829
2,4,2.0182,2.0234,2.4236
2,9,2.0182,2.0233,2.2519
2,9,2.0182,2.0235,2.4394
2,1,1.2,1.1999,1.2408
2,6,1.2,1.1999,1.1992
2,8,1.6971,1.7058,2.0538
2,1,1.2,1.1999,1.8142
2,9,2.0182,2.0234,1.7331
2,4,2.0182,2.0234,2.533
2,2,1.427,1.4352,1.7932
2,10,2.4,2.3998,0.11937
2,6,1.2,1.1999,0.75079
2,7,1.427,1.4352,1.4284
2,3,1.6971,1.7058,1.6367
2,3,1.6971,1.7058,1.2197
2,1,1.2,1.1999,1.272
2,10,2.4,2.3998,2.3767
2,10,2.4,2.3998,1.6056
2,8,1.6971,1.7058,1.418
2,10,2.4,2.3998,2.2204
2,8,1.6971,1.7058,1.5013
2,3,1.6971,1.7058,1.3032
2,9,2.0182,2.0234,1.9287
2,3,1.6971,1.7058,1.6576
2,5,2.4,2.3999,2.3768
2,8,1.6971,1.7058,1.543
2,2,1.427,1.4352,1.637
2,6,1.2,1.1999,1.8766
2,2,1.427,1.4351,2.4602
2,7,1.427,1.4352,1.564
2,7,1.427,1.4352,1.9078
2,4,2.0182,2.0234,1.8036
2,5,2.4,2.3999,2.0641
2,4,2.0182,2.0234,2.1996
2,6,1.2,1.1999,2.2414
2,2,1.427,1.4352,2.283
2,5,2.4,2.3998,2.7624
2,7,1.427,1.4353,1.3034
2,1,1.2,1.1999,1.6265
2,4,2.0182,2.0233,1.3726
2,2,1.427,1.4352,1.147
2,2,1.427,1.4352,1.3316
2,9,2.0182,2.0234,1.7517
2,9,2.0182,2.0234,1.8768
2,8,1.6971,1.7057,2.0436
2,3,1.6971,1.7058,1.96
2,6,1.2,1.1999,1.2821
2,10,2.4,2.3998,2.0435
2,7,1.427,1.4352,1.8454
2,8,1.6971,1.7058,1.3869
2,8,1.6971,1.7058,0.20896
2,5,2.4,2.3997,2.2907
2,7,1.427,1.4352,1.5118
2,1,1.2,1.1999,3.1171
2,5,2.4,2.3998,2.6793
2,6,1.2,1.1999,0.99057
2,4,2.0182,2.0234,1.631
2,5,2.4,2.3999,2.8045
2,1,1.2,1.1999,0.98022
2,1,1.2,1.1999,0.98027
2,4,2.0182,2.0234,2.0644
2,2,1.427,1.4352,1.4077
2,10,2.4,2.3998,2.7003
2,9,2.0182,2.0234,1.9081
2,4,2.0182,2.0234,2.2281
2,7,1.427,1.4352,1.5432
2,6,1.2,1.1999,0.78225
2,10,2.4,2.3998,1.8559
2,3,1.6971,1.7058,1.5632
2,5,2.4,2.3998,1.8767
